game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,44,60,0:00:49,0:11:11,0:00:14,197,BOS,turnover,,,,,,,,,,Derrick White,,,,,Kyrie Irving,lost ball,,,,,,White Lost Ball Turnover (P1.T2): Irving STEAL (1 STL)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,44,60,0:00:46,0:11:14,0:00:03,198,DAL,turnover,,,,,,,,,,Kyrie Irving,,,bad pass,,Jaylen Brown,bad pass,,,,,,Brown STEAL (1 STL): Irving Bad Pass Turnover (P1.T8)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,44,60,0:00:41,0:11:19,0:00:05,199,DAL,foul,,,,,,,,Jaylen Brown,,Luka Doncic,,,s.foul,,,shooting,,,,,,Doncic S.FOUL (P2.PN) (B.Kennedy)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,44,60,0:00:41,0:11:19,0:00:00,200,BOS,free throw,,,,,,,1,,2,Jaylen Brown,0,,,missed,,free throw 1/2,,,,,,MISS Brown Free Throw 1 of 2
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,44,60,0:00:41,0:11:19,0:00:00,201,BOS,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,CELTICS Rebound
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,44,61,0:00:41,0:11:19,0:00:00,202,BOS,free throw,,,,,,,2,,2,Jaylen Brown,1,,,made,,free throw 2/2,,,,,,Brown Free Throw 2 of 2 (15 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,44,61,0:00:33,0:11:27,0:00:08,203,DAL,shot,,,,,,,,,,P.J. Washington,0,,,missed,,3pt jump shot,28,97,263,15.3,31.3,MISS Washington 28' 3PT Jump Shot
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,44,61,0:00:31,0:11:29,0:00:02,204,BOS,rebound,,,,,,,,,,Jrue Holiday,,,,,,rebound defensive,,,,,,Holiday REBOUND (Off:2 Def:4)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,44,64,0:00:13,0:11:47,0:00:18,205,BOS,shot,,,,,,,,,,Jayson Tatum,3,,,made,,3pt pullup jump shot,28,-157,227,9.3,66.3,Tatum 28' 3PT Pullup Jump Shot (16 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,46,64,0:00:04,0:11:56,0:00:09,206,DAL,shot,,,,,,,,,,Luka Doncic,2,,,made,,driving floating jump shot,5,-18,48,26.8,9.8,Doncic 5' Driving Floating Jump Shot (9 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,46,64,0:00:04,0:11:56,0:00:00,207,BOS,foul,,,,,,,,Luka Doncic,,Jayson Tatum,,,s.foul,,,shooting,,,,,,Tatum S.FOUL (P2.T4) (B.Kennedy)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Payton Pritchard,Jaylen Brown,Jrue Holiday,2,46,64,0:00:04,0:11:56,0:00:00,208,BOS,substitution,,,,,Payton Pritchard,Derrick White,,,,Derrick White,,,,,,sub,,,,,,SUB: Pritchard FOR White
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Derrick Jones Jr.,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Payton Pritchard,Jaylen Brown,Jrue Holiday,2,46,64,0:00:04,0:11:56,0:00:00,209,DAL,substitution,,,,,Derrick Jones Jr.,Kyrie Irving,,,,Kyrie Irving,,,,,,sub,,,,,,SUB: Jones Jr. FOR Irving
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,46,64,0:00:04,0:11:56,0:00:00,210,DAL,free throw,,,,,,,1,,1,Luka Doncic,0,,,missed,,free throw 1/1,,,,,,MISS Doncic Free Throw 1 of 1
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Derrick Jones Jr.,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Payton Pritchard,Jaylen Brown,Jrue Holiday,2,46,64,0:00:02,0:11:58,0:00:02,211,BOS,rebound,,,,,,,,,,Al Horford,,,,,,rebound defensive,,,,,,Horford REBOUND (Off:0 Def:4)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Derrick Jones Jr.,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Payton Pritchard,Jaylen Brown,Jrue Holiday,2,46,67,0:00:00,0:12:00,0:00:02,212,BOS,shot,Al Horford,,,,,,,,,Payton Pritchard,3,,,made,,3pt pullup jump shot,49,-191,451,5.9,43.9,Pritchard 49' 3PT Pullup Jump Shot (3 PTS) (Horford 2 AST)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Derrick Jones Jr.,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Payton Pritchard,Jaylen Brown,Jrue Holiday,2,46,67,0:00:00,0:12:00,0:00:00,213,,,,,,,,,,,,,,,,,,unknown,,,,,,
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Derrick Jones Jr.,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Payton Pritchard,Jaylen Brown,Jrue Holiday,2,46,67,0:00:00,0:12:00,0:00:00,214,,end of period,,,,,,,,,,,,,,,,end of period,,,,,,
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,46,67,0:12:00,0:00:00,0:00:00,215,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,46,67,0:11:45,0:00:15,0:00:15,216,DAL,shot,,,,,,,,,,Daniel Gafford,0,,,missed,,driving layup,3,25,11,22.5,6.1,MISS Gafford 3' Driving Layup
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,46,67,0:11:44,0:00:16,0:00:01,217,BOS,rebound,,,,,,,,,,Jayson Tatum,,,,,,rebound defensive,,,,,,Tatum REBOUND (Off:0 Def:5)
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,46,67,0:11:35,0:00:25,0:00:09,218,BOS,shot,,,,,,,,,,Jayson Tatum,0,,,missed,,turnaround fadeaway,12,83,80,33.3,81,MISS Tatum 12' Turnaround Fadeaway Shot
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,46,67,0:11:34,0:00:26,0:00:01,219,DAL,rebound,,,,,,,,,,P.J. Washington,,,,,,rebound defensive,,,,,,Washington REBOUND (Off:0 Def:4)
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,48,67,0:11:24,0:00:36,0:00:10,220,DAL,shot,,,,,,,,,,Luka Doncic,2,,,made,,turnaround fadeaway,13,-62,110,31.2,16,Doncic 13' Turnaround Fadeaway (11 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,48,69,0:11:04,0:00:56,0:00:20,221,BOS,shot,Jrue Holiday,,,,,,,,,Jayson Tatum,2,,,made,,dunk,1,5,3,25.5,88.7,Tatum 1' Dunk (18 PTS) (Holiday 3 AST)
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,48,69,0:10:48,0:01:12,0:00:16,222,DAL,shot,,,,,,,,,,Kyrie Irving,0,,,missed,,3pt jump shot,25,58,243,19.2,29.3,MISS Irving 25' 3PT Jump Shot
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,48,69,0:10:47,0:01:13,0:00:01,223,BOS,rebound,,,,,,,,,,Derrick White,,,,,,rebound defensive,,,,,,White REBOUND (Off:0 Def:3)
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,48,69,0:10:31,0:01:29,0:00:16,224,DAL,foul,,,,,,,,Jayson Tatum,,Daniel Gafford,,,p.foul,,,personal,,,,,,Gafford P.FOUL (P1.T1) (Z.Zarba)
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,48,72,0:10:22,0:01:38,0:00:09,225,BOS,shot,Jrue Holiday,,,,,,,,,Derrick White,3,,,made,,3pt step back jump shot,27,-176,209,7.4,68.1,White 27' 3PT Step Back Jump Shot (11 PTS) (Holiday 4 AST)
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,48,72,0:10:03,0:01:57,0:00:19,226,BOS,foul,,,,,,,,Daniel Gafford,,Jrue Holiday,,,p.foul,,,personal,,,,,,Holiday P.FOUL (P2.T1) (J.Goble)
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,50,72,0:10:00,0:02:00,0:00:03,227,DAL,shot,Kyrie Irving,,,,,,,,,Daniel Gafford,2,,,made,,cutting layup shot,3,23,12,22.7,6.2,Gafford 3' Cutting Layup Shot (6 PTS) (Irving 6 AST)
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,50,75,0:09:46,0:02:14,0:00:14,228,BOS,shot,Jaylen Brown,,,,,,,,,Al Horford,3,,,made,,3pt jump shot,24,-238,24,1.2,86.6,Horford 24' 3PT Jump Shot (8 PTS) (Brown 3 AST)
42300405,NBA 2024 Playoffs,6/17/24,Daniel Gafford,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,50,75,0:09:37,0:02:23,0:00:09,229,BOS,foul,,,,,,,,Luka Doncic,,Jaylen Brown,,,p.foul,,,personal,,,,,,Brown P.FOUL (P3.T2) (B.Kennedy)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,50,75,0:09:37,0:02:23,0:00:00,230,DAL,substitution,,,,,Dereck Lively II,Daniel Gafford,,,,Daniel Gafford,,,,,,sub,,,,,,SUB: Lively II FOR Gafford
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,50,75,0:09:32,0:02:28,0:00:05,231,BOS,foul,,,,,,,,Kyrie Irving,,Jrue Holiday,,,s.foul,,,shooting,,,,,,Holiday S.FOUL (P3.T3) (Z.Zarba)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,51,75,0:09:32,0:02:28,0:00:00,232,DAL,free throw,,,,,,,1,,2,Kyrie Irving,1,,,made,,free throw 1/2,,,,,,Irving Free Throw 1 of 2 (6 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,75,0:09:32,0:02:28,0:00:00,233,DAL,free throw,,,,,,,2,,2,Kyrie Irving,1,,,made,,free throw 2/2,,,,,,Irving Free Throw 2 of 2 (7 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,75,0:09:19,0:02:41,0:00:13,234,DAL,foul,,,,,,,,Al Horford,,Dereck Lively II,,,s.foul,,,shooting,,,,,,Lively II S.FOUL (P2.T2) (Z.Zarba)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,76,0:09:19,0:02:41,0:00:00,235,BOS,free throw,,,,,,,1,,2,Al Horford,1,,,made,,free throw 1/2,,,,,,Horford Free Throw 1 of 2 (9 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,76,0:09:19,0:02:41,0:00:00,236,BOS,free throw,,,,,,,2,,2,Al Horford,0,,,missed,,free throw 2/2,,,,,,MISS Horford Free Throw 2 of 2
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,76,0:09:17,0:02:43,0:00:02,237,BOS,rebound,,,,,,,,,,Derrick White,,,,,,rebound offensive,,,,,,White REBOUND (Off:1 Def:3)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,78,0:09:10,0:02:50,0:00:07,238,BOS,shot,Jaylen Brown,,,,,,,,,Jrue Holiday,2,,,made,,cutting layup shot,5,-38,27,21.2,86.3,Holiday 5' Cutting Layup Shot (13 PTS) (Brown 4 AST)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,P.J. Washington,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,78,0:09:10,0:02:50,0:00:00,239,DAL,timeout,,,,,,,,,,,,,,,,timeout: regular,,,,,,Mavericks Timeout: Regular (Reg.3 Short 0)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,78,0:09:10,0:02:50,0:00:00,240,DAL,substitution,,,,,Josh Green,P.J. Washington,,,,P.J. Washington,,,,,,sub,,,,,,SUB: Green FOR Washington
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,78,0:08:50,0:03:10,0:00:20,241,DAL,shot,,,,,,,,,,Kyrie Irving,0,,,missed,,3pt step back jump shot,26,-237,94,48.7,14.4,MISS Irving 25' 3PT Step Back Jump Shot
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,78,0:08:49,0:03:11,0:00:01,242,BOS,rebound,,,,,,,,,,Al Horford,,,,,,rebound defensive,,,,,,Horford REBOUND (Off:0 Def:5)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,78,0:08:33,0:03:27,0:00:16,243,BOS,shot,,,,,,,,,,Jayson Tatum,0,,,missed,,layup,4,-2,36,24.8,85.4,MISS Tatum 4' Driving Finger Roll Layup
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,78,0:08:32,0:03:28,0:00:01,244,DAL,rebound,,,,,,,,,,Dereck Lively II,,,,,,rebound defensive,,,,,,Lively II REBOUND (Off:1 Def:2)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,78,0:08:19,0:03:41,0:00:13,245,DAL,shot,,,,,,,,,,Luka Doncic,0,,,missed,,3pt jump shot,24,223,95,2.7,14.5,MISS Doncic 24' 3PT Jump Shot
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,52,78,0:08:18,0:03:42,0:00:01,246,DAL,rebound,,,,,,,,,,Josh Green,,,,,,rebound offensive,,,,,,Green REBOUND (Off:1 Def:1)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,54,78,0:08:17,0:03:43,0:00:01,247,DAL,shot,,,,,,,,,,Josh Green,2,,,made,,layup,1,-11,8,26.1,5.8,Green 1' Putback Layup (11 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,54,78,0:08:07,0:03:53,0:00:10,248,BOS,shot,,,,,,,,,,Al Horford,0,,,missed,,3pt jump shot,24,236,19,48.6,87.1,MISS Horford 24' 3PT Jump Shot
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,54,78,0:08:06,0:03:54,0:00:01,249,DAL,rebound,,,,,,,,,,Luka Doncic,,,,,,rebound defensive,,,,,,Doncic REBOUND (Off:0 Def:7)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,54,78,0:07:54,0:04:06,0:00:12,250,DAL,shot,,,,,,,,,,Luka Doncic,0,,,missed,,fadeaway jumper,17,158,69,9.2,11.9,MISS Doncic 17' Fadeaway Jumper
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,54,78,0:07:52,0:04:08,0:00:02,251,BOS,rebound,,,,,,,,,,Derrick White,,,,,,rebound defensive,,,,,,White REBOUND (Off:1 Def:4)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,54,78,0:07:40,0:04:20,0:00:12,252,BOS,shot,,,,,,,,,,Jrue Holiday,0,,,missed,,3pt jump shot,28,-205,188,4.5,70.2,MISS Holiday 28' 3PT Jump Shot
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,54,78,0:07:39,0:04:21,0:00:01,253,DAL,rebound,,,,,,,,,,Kyrie Irving,,,,,,rebound defensive,,,,,,Irving REBOUND (Off:0 Def:1)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,56,78,0:07:26,0:04:34,0:00:13,254,DAL,shot,,,,,,,,,,Kyrie Irving,2,,,made,,turnaround fadeaway,11,-90,62,34,11.2,Irving 11' Turnaround Fadeaway (9 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,56,78,0:07:04,0:04:56,0:00:22,255,BOS,turnover,,,,,,,,,,Jayson Tatum,,,bad pass,,Luka Doncic,bad pass,,,,,,Tatum Bad Pass Turnover (P1.T3): Doncic STEAL (1 STL)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,56,78,0:06:55,0:05:05,0:00:09,256,DAL,shot,,,,,,,,,,Luka Doncic,0,,,missed,,3pt step back jump shot,26,-65,252,31.5,30.2,MISS Doncic 26' 3PT Step Back Jump Shot
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,56,78,0:06:54,0:05:06,0:00:01,257,BOS,rebound,,,,,,,,,,Jaylen Brown,,,,,,rebound defensive,,,,,,Brown REBOUND (Off:0 Def:5)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,56,78,0:06:41,0:05:19,0:00:13,258,BOS,shot,,,,,,,,,,Jaylen Brown,0,,,missed,,3pt pullup jump shot,28,94,263,34.4,62.7,MISS Brown 28' 3PT Pullup Jump Shot
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,56,78,0:06:38,0:05:22,0:00:03,259,BOS,rebound,,,,,,,,,,Jrue Holiday,,,,,,rebound offensive,,,,,,Holiday REBOUND (Off:3 Def:4)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Al Horford,Jaylen Brown,3,56,78,0:06:31,0:05:29,0:00:07,260,DAL,foul,,,,,,,,Jaylen Brown,,Luka Doncic,,,p.foul,,,personal,,,,,,Doncic P.FOUL (P3.T3) (J.Goble)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Kristaps Porzingis,Jaylen Brown,3,56,78,0:06:31,0:05:29,0:00:00,261,BOS,substitution,,,,,Kristaps Porzingis,Al Horford,,,,Al Horford,,,,,,sub,,,,,,SUB: Porzingis FOR Horford
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Kristaps Porzingis,Jaylen Brown,3,56,78,0:06:28,0:05:32,0:00:03,262,DAL,foul,,,,,,,,Kristaps Porzingis,,Dereck Lively II,,,p.foul,,,personal,,,,,,Lively II P.FOUL (P3.T4) (B.Kennedy)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Kristaps Porzingis,Jaylen Brown,3,56,78,0:06:14,0:05:46,0:00:14,263,BOS,shot,,,,,,,,,,Jayson Tatum,0,,,missed,,3pt jump bank shot,27,94,257,34.4,63.3,MISS Tatum 27' 3PT Jump Bank Shot
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Josh Green,Luka Doncic,Kyrie Irving,Derrick Jones Jr.,Jayson Tatum,Jrue Holiday,Derrick White,Kristaps Porzingis,Jaylen Brown,3,56,78,0:06:10,0:05:50,0:00:04,264,BOS,rebound,,,,,,,,,,Derrick White,,,,,,rebound offensive,,,,,,White REBOUND (Off:2 Def:4)
